Input_Size,Run_ID,Algorithm,Comparisons
1000,159,HeapSort,11637
1000,160,BubbleSort,999000
1000,160,InsertionSort,253723
1000,160,SelectionSort,499500
1000,160,MergeSort,8724
1000,160,QuickSort,12205
1000,160,HeapSort,11648
1000,161,BubbleSort,999000
1000,161,InsertionSort,253944
1000,161,SelectionSort,499500
1000,161,MergeSort,8692
1000,161,QuickSort,11089
1000,161,HeapSort,11669
1000,162,BubbleSort,999000
1000,162,InsertionSort,256635
1000,162,SelectionSort,499500
1000,162,MergeSort,8706
1000,162,QuickSort,10954
1000,162,HeapSort,11688
1000,163,BubbleSort,999000
1000,163,InsertionSort,244321
1000,163,SelectionSort,499500
1000,163,MergeSort,8688
1000,163,QuickSort,11393
1000,163,HeapSort,11758
1000,164,BubbleSort,999000
1000,164,InsertionSort,251544
1000,164,SelectionSort,499500
1000,164,MergeSort,8699
1000,164,QuickSort,11257
1000,164,HeapSort,11655
1000,165,BubbleSort,999000
1000,165,InsertionSort,253030
1000,165,SelectionSort,499500
1000,165,MergeSort,8698
1000,165,QuickSort,11748
1000,165,HeapSort,11655
1000,166,BubbleSort,999000
1000,166,InsertionSort,253637
1000,166,SelectionSort,499500
1000,166,MergeSort,8711
1000,166,QuickSort,11655
1000,166,HeapSort,11743
1000,167,BubbleSort,999000
1000,167,InsertionSort,249717
1000,167,SelectionSort,499500
1000,167,MergeSort,8717
1000,167,QuickSort,11559
1000,167,HeapSort,11648
1000,168,BubbleSort,999000
1000,168,InsertionSort,254448
1000,168,SelectionSort,499500
1000,168,MergeSort,8704
1000,168,QuickSort,12766
1000,168,HeapSort,11647
1000,169,BubbleSort,999000
1000,169,InsertionSort,249809
1000,169,SelectionSort,499500
1000,169,MergeSort,8725
1000,169,QuickSort,10699
1000,169,HeapSort,11735
1000,170,BubbleSort,999000
1000,170,InsertionSort,255427
1000,170,SelectionSort,499500
1000,170,MergeSort,8709
1000,170,QuickSort,11729
1000,170,HeapSort,11697
1000,171,BubbleSort,999000
1000,171,InsertionSort,249040
1000,171,SelectionSort,499500
1000,171,MergeSort,8723
1000,171,QuickSort,11640
1000,171,HeapSort,11650
1000,172,BubbleSort,999000
1000,172,InsertionSort,242811
1000,172,SelectionSort,499500
1000,172,MergeSort,8700
1000,172,QuickSort,11356
1000,172,HeapSort,11695
1000,173,BubbleSort,999000
1000,173,InsertionSort,251473
1000,173,SelectionSort,499500
1000,173,MergeSort,8738
1000,173,QuickSort,11611
1000,173,HeapSort,11732
1000,174,BubbleSort,999000
1000,174,InsertionSort,247268
1000,174,SelectionSort,499500
1000,174,MergeSort,8696
1000,174,QuickSort,11184
1000,174,HeapSort,11676
1000,175,BubbleSort,999000
1000,175,InsertionSort,248075
1000,175,SelectionSort,499500
1000,175,MergeSort,8700
1000,175,QuickSort,11454
1000,175,HeapSort,11651
1000,176,BubbleSort,999000
1000,176,InsertionSort,252699
1000,176,SelectionSort,499500
1000,176,MergeSort,8716
1000,176,QuickSort,11609
1000,176,HeapSort,11653
1000,177,BubbleSort,999000
1000,177,InsertionSort,246552
1000,177,SelectionSort,499500
1000,177,MergeSort,8679
1000,177,QuickSort,11192
1000,177,HeapSort,11710
1000,178,BubbleSort,999000
1000,178,InsertionSort,237884
1000,178,SelectionSort,499500
1000,178,MergeSort,8695
1000,178,QuickSort,10937
1000,178,HeapSort,11754
1000,179,BubbleSort,999000
1000,179,InsertionSort,251781
1000,179,SelectionSort,499500
1000,179,MergeSort,8709
1000,179,QuickSort,10896
1000,179,HeapSort,11691
1000,180,BubbleSort,999000
1000,180,InsertionSort,243207
1000,180,SelectionSort,499500
1000,180,MergeSort,8699
1000,180,QuickSort,10941
1000,180,HeapSort,11712
1000,181,BubbleSort,999000
1000,181,InsertionSort,248931
1000,181,SelectionSort,499500
1000,181,MergeSort,8717
1000,181,QuickSort,10628
1000,181,HeapSort,11736
1000,182,BubbleSort,999000
1000,182,InsertionSort,243368
1000,182,SelectionSort,499500
1000,182,MergeSort,8757
1000,182,QuickSort,12045
1000,182,HeapSort,11673
1000,183,BubbleSort,999000
1000,183,InsertionSort,254112
1000,183,SelectionSort,499500
1000,183,MergeSort,8708
1000,183,QuickSort,10767
1000,183,HeapSort,11654
1000,184,BubbleSort,999000
1000,184,InsertionSort,240507
1000,184,SelectionSort,499500
1000,184,MergeSort,8712
1000,184,QuickSort,10271
1000,184,HeapSort,11673
1000,185,BubbleSort,999000
1000,185,InsertionSort,249730
1000,185,SelectionSort,499500
1000,185,MergeSort,8733
1000,185,QuickSort,10720
1000,185,HeapSort,11636
1000,186,BubbleSort,999000
1000,186,InsertionSort,243081
1000,186,SelectionSort,499500
1000,186,MergeSort,8700
1000,186,QuickSort,10702
1000,186,HeapSort,11697
1000,187,BubbleSort,999000
1000,187,InsertionSort,254484
1000,187,SelectionSort,499500
1000,187,MergeSort,8701
1000,187,QuickSort,11810
1000,187,HeapSort,11657
1000,188,BubbleSort,999000
1000,188,InsertionSort,252322
1000,188,SelectionSort,499500
1000,188,MergeSort,8727
1000,188,QuickSort,11152
1000,188,HeapSort,11647
1000,189,BubbleSort,999000
1000,189,InsertionSort,251335
1000,189,SelectionSort,499500
1000,189,MergeSort,8729
1000,189,QuickSort,10576
1000,189,HeapSort,11645
1000,190,BubbleSort,999000
1000,190,InsertionSort,242267
1000,190,SelectionSort,499500
1000,190,MergeSort,8701
1000,190,QuickSort,10586
1000,190,HeapSort,11659
1000,191,BubbleSort,999000
1000,191,InsertionSort,258238
1000,191,SelectionSort,499500
1000,191,MergeSort,8719
1000,191,QuickSort,12738
1000,191,HeapSort,11614
1000,192,BubbleSort,999000
1000,192,InsertionSort,255903
1000,192,SelectionSort,499500
1000,192,MergeSort,8681
1000,192,QuickSort,13066
1000,192,HeapSort,11626
1000,193,BubbleSort,999000
1000,193,InsertionSort,252741
1000,193,SelectionSort,499500
1000,193,MergeSort,8707
1000,193,QuickSort,11619
1000,193,HeapSort,11714
1000,194,BubbleSort,999000
1000,194,InsertionSort,254694
1000,194,SelectionSort,499500
1000,194,MergeSort,8702
1000,194,QuickSort,11053
1000,194,HeapSort,11679
1000,195,BubbleSort,999000
1000,195,InsertionSort,249020
1000,195,SelectionSort,499500
1000,195,MergeSort,8719
1000,195,QuickSort,11188
1000,195,HeapSort,11689
1000,196,BubbleSort,999000
1000,196,InsertionSort,252877
1000,196,SelectionSort,499500
1000,196,MergeSort,8676
1000,196,QuickSort,12246
1000,196,HeapSort,11626
1000,197,BubbleSort,999000
1000,197,InsertionSort,247012
1000,197,SelectionSort,499500
1000,197,MergeSort,8734
1000,197,QuickSort,11136
1000,197,HeapSort,11718
1000,198,BubbleSort,999000
1000,198,InsertionSort,249683
1000,198,SelectionSort,499500
1000,198,MergeSort,8696
1000,198,QuickSort,11340
1000,198,HeapSort,11653
1000,199,BubbleSort,999000
1000,199,InsertionSort,245209
1000,199,SelectionSort,499500
1000,199,MergeSort,8715
1000,199,QuickSort,12185
1000,199,HeapSort,11686
1000,200,BubbleSort,999000
1000,200,InsertionSort,259296
1000,200,SelectionSort,499500
1000,200,MergeSort,8717
1000,200,QuickSort,10720
1000,200,HeapSort,11662
1000,201,BubbleSort,999000
1000,201,InsertionSort,256028
1000,201,SelectionSort,499500
1000,201,MergeSort,8658
1000,201,QuickSort,11812
1000,201,HeapSort,11692
1000,202,BubbleSort,999000
1000,202,InsertionSort,247904
1000,202,SelectionSort,499500
1000,202,MergeSort,8703
1000,202,QuickSort,11402
1000,202,HeapSort,11698
1000,203,BubbleSort,999000
1000,203,InsertionSort,247545
1000,203,SelectionSort,499500
1000,203,MergeSort,8697
1000,203,QuickSort,12300
1000,203,HeapSort,11640
1000,204,BubbleSort,999000
1000,204,InsertionSort,243006
1000,204,SelectionSort,499500
1000,204,MergeSort,8707
1000,204,QuickSort,11544
1000,204,HeapSort,11668
1000,205,BubbleSort,999000
1000,205,InsertionSort,240410
1000,205,SelectionSort,499500
1000,205,MergeSort,8690
1000,205,QuickSort,13135
1000,205,HeapSort,11790
1000,206,BubbleSort,999000
1000,206,InsertionSort,242192
1000,206,SelectionSort,499500
1000,206,MergeSort,8727
1000,206,QuickSort,10605
1000,206,HeapSort,11665
1000,207,BubbleSort,999000
1000,207,InsertionSort,260794
1000,207,SelectionSort,499500
1000,207,MergeSort,8713
1000,207,QuickSort,10985
1000,207,HeapSort,11690
1000,208,BubbleSort,999000
1000,208,InsertionSort,247627
1000,208,SelectionSort,499500
1000,208,MergeSort,8692
1000,208,QuickSort,10648
1000,208,HeapSort,11700
1000,209,BubbleSort,999000
1000,209,InsertionSort,248486
1000,209,SelectionSort,499500
1000,209,MergeSort,8713
1000,209,QuickSort,10990
1000,209,HeapSort,11706
1000,210,BubbleSort,999000
1000,210,InsertionSort,251116
1000,210,SelectionSort,499500
1000,210,MergeSort,8726
1000,210,QuickSort,11803
1000,210,HeapSort,11678
1000,211,BubbleSort,999000
1000,211,InsertionSort,250101
1000,211,SelectionSort,499500
1000,211,MergeSort,8699
1000,211,QuickSort,11096
1000,211,HeapSort,11665
1000,212,BubbleSort,999000
1000,212,InsertionSort,249978
1000,212,SelectionSort,499500
1000,212,MergeSort,8724
1000,212,QuickSort,11681
1000,212,HeapSort,11675
1000,213,BubbleSort,999000
1000,213,InsertionSort,245921
1000,213,SelectionSort,499500
1000,213,MergeSort,8698
1000,213,QuickSort,11468
1000,213,HeapSort,11719
1000,214,BubbleSort,999000
1000,214,InsertionSort,253499
1000,214,SelectionSort,499500
1000,214,MergeSort,8697
1000,214,QuickSort,11330
1000,214,HeapSort,11668
1000,215,BubbleSort,999000
1000,215,InsertionSort,258268
1000,215,SelectionSort,499500
1000,215,MergeSort,8687
1000,215,QuickSort,11405
1000,215,HeapSort,11665
1000,216,BubbleSort,999000
1000,216,InsertionSort,244875
1000,216,SelectionSort,499500
1000,216,MergeSort,8714
1000,216,QuickSort,12475
1000,216,HeapSort,11693
1000,217,BubbleSort,999000
1000,217,InsertionSort,256409
1000,217,SelectionSort,499500
1000,217,MergeSort,8703
1000,217,QuickSort,12568
1000,217,HeapSort,11629
1000,218,BubbleSort,999000
1000,218,InsertionSort,251874
1000,218,SelectionSort,499500
1000,218,MergeSort,8695
1000,218,QuickSort,11244
1000,218,HeapSort,11623
1000,219,BubbleSort,999000
1000,219,InsertionSort,245044
1000,219,SelectionSort,499500
1000,219,MergeSort,8712
1000,219,QuickSort,11613
1000,219,HeapSort,11650
1000,220,BubbleSort,999000
1000,220,InsertionSort,245932
1000,220,SelectionSort,499500
1000,220,MergeSort,8724
1000,220,QuickSort,12385
1000,220,HeapSort,11640
1000,221,BubbleSort,999000
1000,221,InsertionSort,252266
1000,221,SelectionSort,499500
1000,221,MergeSort,8709
1000,221,QuickSort,11700
1000,221,HeapSort,11670
1000,222,BubbleSort,999000
1000,222,InsertionSort,251825
1000,222,SelectionSort,499500
1000,222,MergeSort,8716
1000,222,QuickSort,11020
1000,222,HeapSort,11644
1000,223,BubbleSort,999000
1000,223,InsertionSort,254302
1000,223,SelectionSort,499500
1000,223,MergeSort,8721
1000,223,QuickSort,12243
1000,223,HeapSort,11736
1000,224,BubbleSort,999000
1000,224,InsertionSort,249438
1000,224,SelectionSort,499500
1000,224,MergeSort,8698
1000,224,QuickSort,11278
1000,224,HeapSort,11646
1000,225,BubbleSort,999000
1000,225,InsertionSort,256256
1000,225,SelectionSort,499500
1000,225,MergeSort,8705
1000,225,QuickSort,11935
1000,225,HeapSort,11674
1000,226,BubbleSort,999000
1000,226,InsertionSort,243788
1000,226,SelectionSort,499500
1000,226,MergeSort,8695
1000,226,QuickSort,11204
1000,226,HeapSort,11707
1000,227,BubbleSort,999000
1000,227,InsertionSort,254185
1000,227,SelectionSort,499500
1000,227,MergeSort,8717
1000,227,QuickSort,12166
1000,227,HeapSort,11621
1000,228,BubbleSort,999000
1000,228,InsertionSort,253548
1000,228,SelectionSort,499500
1000,228,MergeSort,8702
1000,228,QuickSort,11106
1000,228,HeapSort,11714
1000,229,BubbleSort,999000
1000,229,InsertionSort,251069
1000,229,SelectionSort,499500
1000,229,MergeSort,8703
1000,229,QuickSort,12192
1000,229,HeapSort,11655
1000,230,BubbleSort,999000
1000,230,InsertionSort,252261
1000,230,SelectionSort,499500
1000,230,MergeSort,8710
1000,230,QuickSort,10614
1000,230,HeapSort,11635
1000,231,BubbleSort,999000
1000,231,InsertionSort,247169
1000,231,SelectionSort,499500
1000,231,MergeSort,8714
1000,231,QuickSort,12522
1000,231,HeapSort,11700
1000,232,BubbleSort,999000
1000,232,InsertionSort,256566
1000,232,SelectionSort,499500
1000,232,MergeSort,8722
1000,232,QuickSort,11153
1000,232,HeapSort,11703
1000,233,BubbleSort,999000
1000,233,InsertionSort,250047
1000,233,SelectionSort,499500
1000,233,MergeSort,8684
1000,233,QuickSort,11520
1000,233,HeapSort,11677
1000,234,BubbleSort,999000
1000,234,InsertionSort,254246
1000,234,SelectionSort,499500
1000,234,MergeSort,8690
1000,234,QuickSort,11963
1000,234,HeapSort,11657
1000,235,BubbleSort,999000
1000,235,InsertionSort,241020
1000,235,SelectionSort,499500
1000,235,MergeSort,8701
1000,235,QuickSort,10850
1000,235,HeapSort,11714
1000,236,BubbleSort,999000
1000,236,InsertionSort,245858
1000,236,SelectionSort,499500
1000,236,MergeSort,8707
1000,236,QuickSort,12529
1000,236,HeapSort,11655
1000,237,BubbleSort,999000
1000,237,InsertionSort,259229
1000,237,SelectionSort,499500
1000,237,MergeSort,8692
1000,237,QuickSort,11293
1000,237,HeapSort,11590
1000,238,BubbleSort,999000
1000,238,InsertionSort,245865
1000,238,SelectionSort,499500
1000,238,MergeSort,8711
1000,238,QuickSort,10936
1000,238,HeapSort,11734
1000,239,BubbleSort,999000
1000,239,InsertionSort,255877
1000,239,SelectionSort,499500
1000,239,MergeSort,8728
1000,239,QuickSort,11615
1000,239,HeapSort,11676
1000,240,BubbleSort,999000
1000,240,InsertionSort,252673
1000,240,SelectionSort,499500
1000,240,MergeSort,8720
1000,240,QuickSort,12867
1000,240,HeapSort,11649
1000,241,BubbleSort,999000
1000,241,InsertionSort,251255
1000,241,SelectionSort,499500
1000,241,MergeSort,8720
1000,241,QuickSort,11271
1000,241,HeapSort,11690
1000,242,BubbleSort,999000
1000,242,InsertionSort,251481
1000,242,SelectionSort,499500
1000,242,MergeSort,8681
1000,242,QuickSort,11498
1000,242,HeapSort,11708
1000,243,BubbleSort,999000
1000,243,InsertionSort,249306
1000,243,SelectionSort,499500
1000,243,MergeSort,8714
1000,243,QuickSort,11471
1000,243,HeapSort,11634
1000,244,BubbleSort,999000
1000,244,InsertionSort,250090
1000,244,SelectionSort,499500
1000,244,MergeSort,8688
1000,244,QuickSort,11601
1000,244,HeapSort,11631
1000,245,BubbleSort,999000
1000,245,InsertionSort,249292
1000,245,SelectionSort,499500
1000,245,MergeSort,8705
1000,245,QuickSort,11378
1000,245,HeapSort,11707
1000,246,BubbleSort,999000
1000,246,InsertionSort,258301
1000,246,SelectionSort,499500
1000,246,MergeSort,8707
1000,246,QuickSort,12804
1000,246,HeapSort,11663
1000,247,BubbleSort,999000
1000,247,InsertionSort,251341
1000,247,SelectionSort,499500
1000,247,MergeSort,8718
1000,247,QuickSort,12583
1000,247,HeapSort,11668
1000,248,BubbleSort,999000
1000,248,InsertionSort,247556
1000,248,SelectionSort,499500
1000,248,MergeSort,8710
1000,248,QuickSort,11180
1000,248,HeapSort,11703
1000,249,BubbleSort,999000
1000,249,InsertionSort,238220
1000,249,SelectionSort,499500
1000,249,MergeSort,8727
1000,249,QuickSort,11558
1000,249,HeapSort,11750
1000,250,BubbleSort,999000
1000,250,InsertionSort,247586
1000,250,SelectionSort,499500
1000,250,MergeSort,8705
1000,250,QuickSort,11162
1000,250,HeapSort,11668
1000,251,BubbleSort,999000
1000,251,InsertionSort,256049
1000,251,SelectionSort,499500
1000,251,MergeSort,8715
1000,251,QuickSort,11211
1000,251,HeapSort,11637
1000,252,BubbleSort,999000
1000,252,InsertionSort,243827
1000,252,SelectionSort,499500
1000,252,MergeSort,8688
1000,252,QuickSort,12255
1000,252,HeapSort,11680
1000,253,BubbleSort,999000
1000,253,InsertionSort,242173
1000,253,SelectionSort,499500
1000,253,MergeSort,8722
1000,253,QuickSort,11477
1000,253,HeapSort,11608
1000,254,BubbleSort,999000
1000,254,InsertionSort,256598
1000,254,SelectionSort,499500
1000,254,MergeSort,8733
1000,254,QuickSort,11223
1000,254,HeapSort,11582
1000,255,BubbleSort,999000
1000,255,InsertionSort,251026
1000,255,SelectionSort,499500
1000,255,MergeSort,8735
1000,255,QuickSort,12843
1000,255,HeapSort,11710
1000,256,BubbleSort,999000
1000,256,InsertionSort,243999
1000,256,SelectionSort,499500
1000,256,MergeSort,8700
1000,256,QuickSort,11319
1000,256,HeapSort,11707
1000,257,BubbleSort,999000
1000,257,InsertionSort,239477
1000,257,SelectionSort,499500
1000,257,MergeSort,8716
1000,257,QuickSort,12138
1000,257,HeapSort,11733
1000,258,BubbleSort,999000
1000,258,InsertionSort,252179
1000,258,SelectionSort,499500
1000,258,MergeSort,8700
1000,258,QuickSort,11146
1000,258,HeapSort,11720
1000,259,BubbleSort,999000
1000,259,InsertionSort,249004
1000,259,SelectionSort,499500
1000,259,MergeSort,8733
1000,259,QuickSort,10860
1000,259,HeapSort,11682
1000,260,BubbleSort,999000
1000,260,InsertionSort,251410
1000,260,SelectionSort,499500
1000,260,MergeSort,8691
1000,260,QuickSort,10575
1000,260,HeapSort,11673
1000,261,BubbleSort,999000
1000,261,InsertionSort,261127
1000,261,SelectionSort,499500
1000,261,MergeSort,8721
1000,261,QuickSort,12518
1000,261,HeapSort,11614
1000,262,BubbleSort,999000
1000,262,InsertionSort,257291
1000,262,SelectionSort,499500
1000,262,MergeSort,8702
1000,262,QuickSort,10939
1000,262,HeapSort,11682
1000,263,BubbleSort,999000
1000,263,InsertionSort,254039
1000,263,SelectionSort,499500
1000,263,MergeSort,8727
1000,263,QuickSort,11856
1000,263,HeapSort,11721
1000,264,BubbleSort,999000
1000,264,InsertionSort,262941
1000,264,SelectionSort,499500
1000,264,MergeSort,8723
1000,264,QuickSort,11076
1000,264,HeapSort,11624
1000,265,BubbleSort,999000
1000,265,InsertionSort,244862
1000,265,SelectionSort,499500
1000,265,MergeSort,8737
1000,265,QuickSort,12025
1000,265,HeapSort,11735
1000,266,BubbleSort,999000
1000,266,InsertionSort,253994
1000,266,SelectionSort,499500
1000,266,MergeSort,8708
1000,266,QuickSort,11118
1000,266,HeapSort,11717
1000,267,BubbleSort,999000
1000,267,InsertionSort,251617
1000,267,SelectionSort,499500
1000,267,MergeSort,8722
1000,267,QuickSort,11263
1000,267,HeapSort,11685
1000,268,BubbleSort,999000
1000,268,InsertionSort,249428
1000,268,SelectionSort,499500
1000,268,MergeSort,8742
1000,268,QuickSort,11400
1000,268,HeapSort,11629
1000,269,BubbleSort,999000
1000,269,InsertionSort,252620
1000,269,SelectionSort,499500
1000,269,MergeSort,8698
1000,269,QuickSort,10998
1000,269,HeapSort,11674
1000,270,BubbleSort,999000
1000,270,InsertionSort,246192
1000,270,SelectionSort,499500
1000,270,MergeSort,8712
1000,270,QuickSort,13070
1000,270,HeapSort,11725
1000,271,BubbleSort,999000
1000,271,InsertionSort,252612
1000,271,SelectionSort,499500
1000,271,MergeSort,8647
1000,271,QuickSort,11417
1000,271,HeapSort,11735
1000,272,BubbleSort,999000
1000,272,InsertionSort,255019
1000,272,SelectionSort,499500
1000,272,MergeSort,8712
1000,272,QuickSort,11120
1000,272,HeapSort,11693
1000,273,BubbleSort,999000
1000,273,InsertionSort,251026
1000,273,SelectionSort,499500
1000,273,MergeSort,8719
1000,273,QuickSort,11453
1000,273,HeapSort,11691
1000,274,BubbleSort,999000
1000,274,InsertionSort,247564
1000,274,SelectionSort,499500
1000,274,MergeSort,8690
1000,274,QuickSort,11033
1000,274,HeapSort,11663
1000,275,BubbleSort,999000
1000,275,InsertionSort,252777
1000,275,SelectionSort,499500
1000,275,MergeSort,8703
1000,275,QuickSort,12241
1000,275,HeapSort,11696
1000,276,BubbleSort,999000
1000,276,InsertionSort,251045
1000,276,SelectionSort,499500
1000,276,MergeSort,8674
1000,276,QuickSort,10855
1000,276,HeapSort,11718
1000,277,BubbleSort,999000
1000,277,InsertionSort,246132
1000,277,SelectionSort,499500
1000,277,MergeSort,8735
1000,277,QuickSort,10895
1000,277,HeapSort,11683
1000,278,BubbleSort,999000
1000,278,InsertionSort,245855
1000,278,SelectionSort,499500
1000,278,MergeSort,8695
1000,278,QuickSort,12217
1000,278,HeapSort,11709
1000,279,BubbleSort,999000
1000,279,InsertionSort,244719
1000,279,SelectionSort,499500
1000,279,MergeSort,8683
1000,279,QuickSort,10813
1000,279,HeapSort,11808
1000,280,BubbleSort,999000
1000,280,InsertionSort,248669
1000,280,SelectionSort,499500
1000,280,MergeSort,8705
1000,280,QuickSort,11493
1000,280,HeapSort,11714
1000,281,BubbleSort,999000
1000,281,InsertionSort,246773
1000,281,SelectionSort,499500
1000,281,MergeSort,8704
1000,281,QuickSort,12414
1000,281,HeapSort,11747
1000,282,BubbleSort,999000
1000,282,InsertionSort,251002
1000,282,SelectionSort,499500
1000,282,MergeSort,8732
1000,282,QuickSort,11728
1000,282,HeapSort,11662
1000,283,BubbleSort,999000
1000,283,InsertionSort,243719
1000,283,SelectionSort,499500
1000,283,MergeSort,8712
1000,283,QuickSort,11856
1000,283,HeapSort,11730
1000,284,BubbleSort,999000
1000,284,InsertionSort,253723
1000,284,SelectionSort,499500
1000,284,MergeSort,8675
1000,284,QuickSort,11836
1000,284,HeapSort,11680
1000,285,BubbleSort,999000
1000,285,InsertionSort,254774
1000,285,SelectionSort,499500
1000,285,MergeSort,8691
1000,285,QuickSort,10918
1000,285,HeapSort,11695
1000,286,BubbleSort,999000
